15.00	29.10	149.61550	57.46660	174.54180	535.18950	57.34430	150.74570
15.00	29.06	149.70190	57.46660	174.65510	535.18950	57.30360	150.83320
15.00	29.03	149.61550	57.38500	174.76860	534.28060	57.30360	151.09640
15.00	29.00	149.52920	57.32400	174.88220	533.37460	57.36470	151.00860
15.00	29.00	149.52920	57.38500	174.88220	533.37460	57.40540	151.00860
15.00	29.00	149.52920	57.42580	174.76860	533.37460	57.44620	150.92090
15.00	29.00	149.35680	57.44620	174.76860	534.28060	57.46660	150.92090
15.00	29.00	149.27070	57.44620	174.88220	535.18950	57.48700	150.83320
15.00	29.00	149.44290	57.40540	174.88220	535.18950	57.42580	151.00860
15.00	29.00	149.52920	57.34430	174.99600	536.10150	57.38500	151.09640
15.00	29.00	149.44290	57.32400	175.10980	535.18950	57.40540	151.00860
15.03	29.03	149.61550	57.38500	175.10980	534.28060	57.40540	150.92090
15.06	29.06	149.70190	57.34430	175.10980	535.18950	57.40540	150.92090
15.10	29.10	149.78840	57.32400	175.33800	534.28060	57.40540	150.92090
15.13	29.13	149.87500	57.30360	175.79580	534.28060	57.42580	150.83320
15.16	29.16	149.96170	57.32400	175.68120	534.28060	57.40540	150.83320
15.19	29.19	150.04840	57.30360	175.56660	536.10150	57.42580	151.00860
15.23	29.23	150.04840	57.32400	175.56660	535.18950	57.44620	151.09640
15.26	29.26	150.04840	57.34430	175.45220	536.10150	57.46660	151.00860
15.29	29.29	150.22220	57.32400	175.33800	535.18950	57.44620	151.09640
15.32	29.32	150.39640	57.26300	175.33800	536.10150	57.38500	151.27240
15.35	29.35	150.22220	57.24270	175.45220	536.10150	57.38500	151.27240
15.39	29.39	150.13530	57.24270	175.45220	534.28060	57.40540	151.27240
15.42	29.42	150.22220	57.24270	175.45220	536.10150	57.44620	151.27240
15.45	29.45	150.22220	57.26300	175.33800	537.01640	57.50740	151.27240
15.48	29.48	150.04840	57.32400	175.33800	537.93430	57.52790	151.18440
15.52	29.52	150.13530	57.34430	175.33800	537.01640	57.54830	151.00860
15.55	29.55	150.30920	57.34430	175.22380	537.01640	57.50740	150.92090
15.58	29.58	150.39640	57.26300	175.45220	537.01640	57.44620	151.18440
15.61	29.61	150.30920	57.20220	175.68120	537.93430	57.44620	151.36040
15.65	29.65	150.39640	57.20220	175.79580	537.01640	57.46660	151.27240
15.68	29.68	150.30920	57.24270	175.68120	536.10150	57.48700	151.27240
15.71	29.71	150.22220	57.28330	175.45220	537.01640	57.50740	151.27240
15.74	29.74	150.30920	57.32400	175.33800	537.93430	57.52790	151.09640
15.77	29.77	150.39640	57.34430	175.10980	538.85530	57.46660	151.18440
15.81	29.81	150.57090	57.30360	175.22380	539.77920	57.42580	151.36040
15.84	29.84	150.65820	57.22240	175.45220	540.70630	57.38500	151.53690
15.87	29.87	150.57090	57.18190	175.56660	539.77920	57.40540	151.53690
15.90	29.90	150.57090	57.24270	175.33800	538.85530	57.46660	151.53690
15.94	29.94	150.57090	57.28330	175.33800	538.85530	57.52790	151.27240
15.97	29.97	150.48360	57.32400	175.22380	537.93430	57.54830	151.09640
16.00	30.00	150.57090	57.36470	175.22380	538.85530	57.52790	151.09640
16.00	30.00	150.57090	57.30360	175.22380	540.70630	57.52790	151.36040
16.00	30.00	150.57090	57.28330	175.33800	540.70630	57.50740	151.44860
16.00	30.00	150.48360	57.28330	175.22380	540.70630	57.52790	151.44860
16.00	30.00	150.30920	57.34430	174.88220	540.70630	57.58930	151.36040
16.00	30.00	150.22220	57.40540	174.76860	541.63640	57.60980	151.36040
16.00	30.00	150.13530	57.38500	174.88220	540.70630	57.54830	151.18440
16.00	29.97	150.13530	57.36470	174.88220	542.56950	57.56880	151.18440
16.00	29.94	150.13530	57.36470	174.99600	542.56950	57.56880	151.18440
16.00	29.90	150.04840	57.38500	175.22380	542.56950	57.63030	151.18440
16.00	29.87	149.87500	57.44620	175.22380	541.63640	57.67130	151.18440
16.00	29.84	149.87500	57.48700	175.10980	543.50580	57.69180	151.09640
16.00	29.81	149.78840	57.50740	174.88220	544.44520	57.67130	151.09640
16.00	29.77	149.87500	57.48700	174.76860	544.44520	57.60980	151.18440
16.00	29.74	149.96170	57.42580	174.88220	544.44520	57.50740	151.36040
16.00	29.71	150.04840	57.34430	174.99600	544.44520	57.50740	151.44860
16.00	29.68	149.96170	57.38500	175.10980	543.50580	57.52790	151.53690
16.00	29.65	149.78840	57.42580	175.33800	544.44520	57.54830	151.53690
16.00	29.61	149.78840	57.48700	174.99600	544.44520	57.60980	151.27240
16.00	29.58	149.87500	57.52790	174.88220	543.50580	57.58930	151.18440
16.00	29.55	149.87500	57.50740	174.76860	544.44520	57.52790	151.27240
16.00	29.52	149.96170	57.46660	174.99600	543.50580	57.46660	151.36040
16.00	29.48	150.04840	57.44620	175.22380	542.56950	57.44620	151.27240
